source,label,item,unit,period,volume,period_value,dated_mean,dated_n,dated_first,dated_last,ratio,verdict
iia,brunei darussalam,"rubber, natural",ha,1934-1938,iia_1939_45,6200.0,6180.0,5,1934,1938,1.003236,consistent
iia,cameroon,"rubber, natural",ha,1934-1938,iia_1939_45,7100.0,11560.0,5,1934,1938,0.614187,consistent
iia,dr congo,"rubber, natural",ha,1934-1938,iia_1939_45,5800.0,5400.0,4,1934,1937,1.074074,consistent
iia,indonesia,"rubber, natural",ha,1934-1938,iia_1939_45,596400.0,596550.0,4,1934,1937,0.999749,consistent
iia,malawi,"rubber, natural",ha,1934-1938,iia_1939_45,500.0,500.0,5,1934,1938,1.0,consistent
iia,malaysia,"rubber, natural",ha,1934-1938,iia_1939_45,93900.0,93940.0,5,1934,1938,0.999574,consistent
iia,myanmar,"rubber, natural",ha,1934-1938,iia_1939_45,42800.0,42750.0,4,1934,1937,1.00117,consistent
iia,nigeria,"rubber, natural",ha,1934-1938,iia_1939_45,2700.0,2700.0,4,1934,1937,1.0,consistent
iia,philippines,"rubber, natural",ha,1934-1938,iia_1939_45,3800.0,3750.0,4,1934,1937,1.013333,consistent
iia,sri lanka,"rubber, natural",ha,1934-1938,iia_1939_45,244800.0,244820.0,5,1934,1938,0.999918,consistent
iia,trinidad and tobago,"rubber, natural",ha,1934-1938,iia_1939_45,300.0,300.0,5,1934,1938,1.0,consistent
iia,algeria,rye,ha,1934-1938,iia_1939_45,1000.0,1200.0,5,1934,1938,0.833333,consistent
iia,algeria,rye,tonnes,1934-1938,iia_1939_45,900.0,840.0,5,1934,1938,1.071429,consistent
iia,australia,rye,ha,1934-1938,iia_1939_45,5000.0,3750.0,4,1934,1937,1.333333,consistent
iia,australia,rye,tonnes,1934-1938,iia_1939_45,3300.0,3025.0,4,1934,1937,1.090909,consistent
iia,czech republic,rye,ha,1934-1938,iia_1939_45,988000.0,997800.0,5,1934,1938,0.990178,consistent
iia,czech republic,rye,tonnes,1934-1938,iia_1939_45,1597800.0,1597760.0,5,1934,1938,1.000025,consistent
iia,morocco,rye,ha,1934-1938,iia_1939_45,3000.0,2600.0,5,1934,1938,1.153846,consistent
iia,morocco,rye,tonnes,1934-1938,iia_1939_45,800.0,780.0,5,1934,1938,1.025641,consistent
iia,new zealand,rye,tonnes,1934-1938,iia_1939_45,100.0,150.0,4,1934,1937,0.666667,consistent
iia,russian federation,rye,ha,1934-1938,iia_1939_45,22730000.0,22789600.0,5,1934,1938,0.997385,consistent
iia,russian federation,rye,tonnes,1934-1938,iia_1939_45,21967200.0,20498666.6667,3,1934,1938,1.07164,consistent
iia,serbia,rye,ha,1934-1938,iia_1939_45,252000.0,252400.0,5,1934,1938,0.998415,consistent
iia,serbia,rye,tonnes,1934-1938,iia_1939_45,206200.0,206240.0,5,1934,1938,0.999806,consistent
iia,south africa,rye,ha,1934-1938,iia_1939_45,48000.0,51333.3333,3,1934,1936,0.935065,consistent
iia,south africa,rye,tonnes,1934-1938,iia_1939_45,20800.0,21225.0,4,1934,1937,0.979976,consistent
iia,turkey,rye,ha,1934-1938,iia_1939_45,350000.0,350200.0,5,1934,1938,0.999429,consistent
iia,turkey,rye,tonnes,1934-1938,iia_1939_45,335500.0,338860.0,5,1934,1938,0.990084,consistent
iia,angola,sesame seed,ha,1934-1938,iia_1939_45,1000.0,9500.0,4,1934,1937,0.105263,disagree_x10_dated_higher
iia,angola,sesame seed,tonnes,1934-1938,iia_1939_45,700.0,800.0,4,1934,1937,0.875,consistent
iia,cameroon,sesame seed,ha,1934-1938,iia_1939_45,3000.0,3750.0,4,1934,1937,0.8,consistent
iia,cameroon,sesame seed,tonnes,1934-1938,iia_1939_45,1100.0,1125.0,4,1934,1937,0.977778,consistent
iia,"china, mainland",sesame seed,ha,1934-1938,iia_1939_45,1424000.0,1401333.3333,3,1934,1936,1.016175,consistent
iia,"china, mainland",sesame seed,tonnes,1934-1938,iia_1939_45,818100.0,825233.3333,3,1934,1936,0.991356,consistent
iia,"china, taiwan province of",sesame seed,ha,1934-1938,iia_1939_45,4000.0,3500.0,4,1934,1937,1.142857,consistent
iia,"china, taiwan province of",sesame seed,tonnes,1934-1938,iia_1939_45,1400.0,1400.0,4,1934,1937,1.0,consistent
iia,congo,sesame seed,ha,1934-1938,iia_1939_45,8000.0,7666.6667,3,1934,1937,1.043478,consistent
iia,cyprus,sesame seed,ha,1934-1938,iia_1939_45,1000.0,1400.0,5,1934,1938,0.714286,consistent
iia,cyprus,sesame seed,tonnes,1934-1938,iia_1939_45,300.0,280.0,5,1934,1938,1.071429,consistent
iia,egypt,sesame seed,ha,1934-1938,iia_1939_45,103000.0,103200.0,5,1934,1938,0.998062,consistent
iia,egypt,sesame seed,tonnes,1934-1938,iia_1939_45,36000.0,36740.0,5,1934,1938,0.979858,consistent
iia,eritrea,sesame seed,ha,1934-1938,iia_1939_45,2000.0,1750.0,4,1934,1937,1.142857,consistent
iia,eritrea,sesame seed,tonnes,1934-1938,iia_1939_45,500.0,475.0,4,1934,1937,1.052632,consistent
iia,guinea,sesame seed,ha,1934-1938,iia_1939_45,1000.0,1000.0,4,1934,1937,1.0,consistent
iia,guinea,sesame seed,tonnes,1934-1938,iia_1939_45,700.0,766.6667,3,1935,1937,0.913043,consistent
iia,india,sesame seed,ha,1934-1938,iia_1939_45,1000.0,1000.0,3,1934,1936,1.0,consistent
iia,india,sesame seed,tonnes,1934-1938,iia_1939_45,300.0,300.0,3,1934,1936,1.0,consistent
iia,indonesia,sesame seed,ha,1934-1938,iia_1939_45,16000.0,15750.0,4,1934,1937,1.015873,consistent
iia,indonesia,sesame seed,tonnes,1934-1938,iia_1939_45,3500.0,3420.0,5,1934,1938,1.023392,consistent
iia,iran,sesame seed,tonnes,1934-1938,iia_1939_45,6300.0,5900.0,3,1934,1936,1.067797,consistent
iia,israel,sesame seed,ha,1934-1938,iia_1939_45,21000.0,18750.0,4,1935,1938,1.12,consistent
iia,israel,sesame seed,tonnes,1934-1938,iia_1939_45,5400.0,4920.0,5,1934,1938,1.097561,consistent
iia,ivory coast,sesame seed,ha,1934-1938,iia_1939_45,7000.0,7000.0,3,1934,1936,1.0,consistent
iia,ivory coast,sesame seed,tonnes,1934-1938,iia_1939_45,13900.0,3900.0,3,1934,1936,3.564103,unexplained_period_higher
iia,japan,sesame seed,ha,1934-1938,iia_1939_45,5000.0,5000.0,4,1934,1937,1.0,consistent
iia,japan,sesame seed,tonnes,1934-1938,iia_1939_45,3900.0,3800.0,4,1934,1937,1.026316,consistent
iia,jordan,sesame seed,tonnes,1934-1938,iia_1939_45,200.0,180.0,5,1934,1938,1.111111,consistent
iia,kenya,sesame seed,tonnes,1934-1938,iia_1939_45,3800.0,1775.0,4,1934,1937,2.140845,unexplained_period_higher
iia,myanmar,sesame seed,ha,1934-1938,iia_1939_45,575000.0,571800.0,5,1934,1938,1.005596,consistent
iia,myanmar,sesame seed,tonnes,1934-1938,iia_1939_45,50300.0,50380.0,5,1934,1938,0.998412,consistent
iia,nigeria,sesame seed,tonnes,1934-1938,iia_1939_45,13300.0,12150.0,4,1934,1937,1.09465,consistent
iia,russian federation,sesame seed,ha,1934-1938,iia_1939_45,38000.0,41400.0,5,1934,1938,0.917874,consistent
iia,serbia,sesame seed,ha,1934-1938,iia_1939_45,1000.0,1000.0,5,1934,1938,1.0,consistent
iia,serbia,sesame seed,tonnes,1934-1938,iia_1939_45,300.0,320.0,5,1934,1938,0.9375,consistent
iia,sierra leone,sesame seed,tonnes,1934-1938,iia_1939_45,300.0,333.3333,3,1934,1936,0.9,consistent
iia,somalia,sesame seed,ha,1934-1938,iia_1939_45,3000.0,3333.3333,3,1934,1936,0.9,consistent
iia,south korea,sesame seed,ha,1934-1938,iia_1939_45,10000.0,9800.0,5,1934,1938,1.020408,consistent
iia,south korea,sesame seed,tonnes,1934-1938,iia_1939_45,4300.0,4260.0,5,1934,1938,1.00939,consistent
iia,syrian arab republic,sesame seed,ha,1934-1938,iia_1939_45,5000.0,4800.0,5,1934,1938,1.041667,consistent
iia,syrian arab republic,sesame seed,tonnes,1934-1938,iia_1939_45,3300.0,3480.0,5,1934,1938,0.948276,consistent
iia,tanzania,sesame seed,tonnes,1934-1938,iia_1939_45,4700.0,4560.0,5,1934,1938,1.030702,consistent
iia,thailand,sesame seed,ha,1934-1938,iia_1939_45,1000.0,1000.0,4,1934,1937,1.0,consistent
iia,thailand,sesame seed,tonnes,1934-1938,iia_1939_45,1000.0,875.0,4,1934,1937,1.142857,consistent
iia,turkey,sesame seed,ha,1934-1938,iia_1939_45,65000.0,65200.0,5,1934,1938,0.996933,consistent
iia,turkey,sesame seed,tonnes,1934-1938,iia_1939_45,27200.0,27080.0,5,1934,1938,1.004431,consistent
iia,viet nam,sesame seed,ha,1934-1938,iia_1939_45,1000.0,1000.0,3,1934,1936,1.0,consistent
iia,viet nam,sesame seed,tonnes,1934-1938,iia_1939_45,400.0,400.0,3,1934,1936,1.0,consistent
iia,bulgaria,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,1608.0,1608.6,5,1934,1938,0.999627,consistent
iia,"china, mainland","silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,43780.0,36638.8,5,1934,1938,1.194908,consistent
iia,"china, taiwan province of","silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,56.0,55.5,4,1934,1937,1.009009,consistent
iia,cyprus,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,134.0,133.8,5,1934,1938,1.001495,consistent
iia,czech republic,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,7.0,7.3333,3,1935,1937,0.954545,consistent
iia,egypt,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,28.0,22.6667,3,1935,1937,1.235294,consistent
iia,france,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,710.0,710.2,5,1934,1938,0.999718,consistent
iia,greece,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,2910.0,2906.6,5,1934,1938,1.00117,consistent
iia,hungary,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,338.0,355.25,4,1934,1937,0.951443,consistent
iia,iran,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,1782.0,1874.75,4,1934,1937,0.950527,consistent
iia,italy,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,26095.0,26092.8,5,1934,1938,1.000084,consistent
iia,japan,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,165245.0,165244.2,5,1934,1938,1.000005,consistent
iia,romania,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,141.0,126.5,4,1934,1937,1.114625,consistent
iia,russian federation,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,19714.0,19713.8,5,1934,1938,1.00001,consistent
iia,serbia,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,573.0,532.4,5,1934,1938,1.076258,consistent
iia,south korea,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,8116.0,22722.4,5,1934,1938,0.357181,unexplained_dated_higher
iia,spain,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,454.0,402.3333,3,1935,1937,1.128418,consistent
iia,syrian arab republic,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,371.0,1210.0,5,1934,1938,0.306612,unexplained_dated_higher
iia,turkey,"silk-worm cocoons, reelable",tonnes,1934-1938,iia_1939_45,2100.0,2035.5,4,1934,1937,1.031688,consistent
iia,bulgaria,soybeans,ha,1934-1938,iia_1939_45,11000.0,11250.0,4,1935,1938,0.977778,consistent
iia,"china, mainland",soybeans,ha,1934-1938,iia_1939_45,8559000.0,5152666.6667,3,1934,1936,1.661082,consistent
iia,"china, mainland",soybeans,tonnes,1934-1938,iia_1939_45,9506000.0,5545033.3333,3,1934,1936,1.714327,consistent
iia,"china, taiwan province of",soybeans,ha,1934-1938,iia_1939_45,7000.0,7250.0,4,1934,1937,0.965517,consistent
iia,"china, taiwan province of",soybeans,tonnes,1934-1938,iia_1939_45,4200.0,4150.0,4,1934,1937,1.012048,consistent
iia,czech republic,soybeans,tonnes,1934-1938,iia_1939_45,900.0,850.0,4,1934,1937,1.058824,consistent
iia,indonesia,soybeans,ha,1934-1938,iia_1939_45,337000.0,318500.0,4,1934,1937,1.058085,consistent
iia,indonesia,soybeans,tonnes,1934-1938,iia_1939_45,245400.0,223600.0,4,1934,1937,1.097496,consistent
iia,japan,soybeans,ha,1934-1938,iia_1939_45,330000.0,331250.0,4,1934,1937,0.996226,consistent
iia,japan,soybeans,tonnes,1934-1938,iia_1939_45,325100.0,319325.0,4,1934,1937,1.018085,consistent
iia,romania,soybeans,ha,1934-1938,iia_1939_45,56000.0,55250.0,4,1935,1938,1.013575,consistent
iia,russian federation,soybeans,ha,1934-1938,iia_1939_45,141000.0,142400.0,5,1934,1938,0.990169,consistent
iia,serbia,soybeans,ha,1934-1938,iia_1939_45,1000.0,1750.0,4,1935,1938,0.571429,consistent
iia,serbia,soybeans,tonnes,1934-1938,iia_1939_45,1500.0,1520.0,5,1934,1938,0.986842,consistent
iia,south korea,soybeans,ha,1934-1938,iia_1939_45,780000.0,779400.0,5,1934,1938,1.00077,consistent
iia,south korea,soybeans,tonnes,1934-1938,iia_1939_45,521900.0,521860.0,5,1934,1938,1.000077,consistent
iia,angola,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,29800.0,29225.0,4,1934,1937,1.019675,consistent
iia,antigua and barbuda,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,23300.0,24160.0,5,1934,1938,0.964404,consistent
iia,australia,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,4400.0,706460.0,5,1934,1938,0.006228,unexplained_dated_higher
iia,austria,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,161100.0,161725.0,4,1934,1937,0.996135,consistent
iia,belgium,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,213400.0,213400.0,5,1934,1938,1.0,consistent
iia,bulgaria,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,1600.0,16140.0,5,1934,1938,0.099133,disagree_x10_dated_higher
iia,canada,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,59300.0,59280.0,5,1934,1938,1.000337,consistent
iia,"china, taiwan province of",sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,1078600.0,1065340.0,5,1934,1938,1.012447,consistent
iia,czech republic,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,569900.0,568360.0,5,1934,1938,1.00271,consistent
iia,denmark,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,176800.0,178140.0,5,1934,1938,0.992478,consistent
iia,egypt,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,145800.0,145760.0,5,1934,1938,1.000274,consistent
iia,fiji,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,129200.0,131180.0,5,1934,1938,0.984906,consistent
iia,finland,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,10200.0,10240.0,5,1934,1938,0.996094,consistent
iia,france,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,872500.0,883120.0,5,1934,1938,0.987974,consistent
iia,french guiana,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,100.0,100.0,3,1934,1936,1.0,consistent
iia,french polynesia,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,200.0,166.6667,3,1935,1937,1.2,consistent
iia,germany,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,1662600.0,1707600.0,5,1934,1938,0.973647,consistent
iia,hungary,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,111400.0,116140.0,5,1934,1938,0.959187,consistent
iia,indonesia,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,1080500.0,1082640.0,5,1934,1938,0.998023,consistent
iia,iran,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,15100.0,15575.0,4,1934,1937,0.969502,consistent
iia,ireland,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,74100.0,74140.0,5,1934,1938,0.99946,consistent
iia,italy,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,319500.0,320320.0,5,1934,1938,0.99744,consistent
iia,japan,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,40100.0,109160.0,5,1934,1938,0.367351,unexplained_dated_higher
iia,kenya,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,13500.0,13475.0,4,1934,1937,1.001855,consistent
iia,latvia,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,43100.0,41420.0,5,1934,1938,1.04056,consistent
iia,lithuania,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,20500.0,20500.0,5,1934,1938,1.0,consistent
iia,madagascar,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,11800.0,10920.0,5,1934,1938,1.080586,consistent
iia,mauritius,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,279000.0,278960.0,5,1934,1938,1.000143,consistent
iia,micronesia (federated states of),sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,63900.0,62350.0,4,1934,1937,1.02486,consistent
iia,montserrat,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,100.0,75.0,4,1934,1937,1.333333,consistent
iia,netherlands,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,212900.0,213160.0,5,1934,1938,0.99878,consistent
iia,paraguay,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,5700.0,1100.0,3,1934,1936,5.181818,unexplained_period_higher
iia,philippines,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,887200.0,871533.3333,3,1934,1936,1.017976,consistent
iia,poland,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,442000.0,442020.0,5,1934,1938,0.999955,consistent
iia,reunion,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,80800.0,81140.0,5,1934,1938,0.99581,consistent
iia,romania,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,99200.0,99220.0,5,1934,1938,0.999798,consistent
iia,russian federation,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,2074900.0,2006820.0,5,1934,1938,1.033924,consistent
iia,saint kitts and nevis,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,31700.0,30040.0,5,1934,1938,1.05526,consistent
iia,saint lucia,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,8100.0,7933.3333,3,1934,1936,1.021008,consistent
iia,saint vincent and the grenadines,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,1500.0,2400.0,4,1934,1937,0.625,consistent
iia,serbia,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,67900.0,67860.0,5,1934,1938,1.000589,consistent
iia,south africa,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,408700.0,408640.0,5,1934,1938,1.000147,consistent
iia,spain,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,261000.0,15540.0,5,1934,1938,16.795367,unexplained_period_higher
iia,suriname,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,16300.0,17300.0,4,1934,1937,0.942197,consistent
iia,sweden,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,270700.0,270740.0,5,1934,1938,0.999852,consistent
iia,switzerland,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,9400.0,9400.0,5,1934,1938,1.0,consistent
iia,turkey,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,54500.0,55260.0,5,1934,1938,0.986247,consistent
iia,united kingdom,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,479500.0,462340.0,5,1934,1938,1.037116,consistent
iia,united states of america,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,361500.0,2005240.0,5,1934,1938,0.180278,unexplained_dated_higher
iia,united states virgin islands,sugar raw centrifugal,tonnes,1934-1938,iia_1939_45,4100.0,5000.0,4,1934,1937,0.82,consistent
iia,algeria,"tangerines, mandarins, clementines, satsumas",ha,1934-1938,iia_1939_45,4000.0,4250.0,4,1934,1937,0.941176,consistent
iia,algeria,"tangerines, mandarins, clementines, satsumas",tonnes,1934-1938,iia_1939_45,39800.0,39850.0,4,1934,1937,0.998745,consistent
iia,cyprus,"tangerines, mandarins, clementines, satsumas",tonnes,1934-1938,iia_1939_45,500.0,525.0,4,1935,1938,0.952381,consistent
iia,egypt,"tangerines, mandarins, clementines, satsumas",tonnes,1934-1938,iia_1939_45,41900.0,41880.0,5,1934,1938,1.000478,consistent
iia,japan,"tangerines, mandarins, clementines, satsumas",ha,1934-1938,iia_1939_45,35000.0,34000.0,3,1934,1936,1.029412,consistent
iia,japan,"tangerines, mandarins, clementines, satsumas",tonnes,1934-1938,iia_1939_45,378600.0,388233.3333,3,1934,1936,0.975187,consistent
iia,philippines,"tangerines, mandarins, clementines, satsumas",ha,1934-1938,iia_1939_45,2000.0,2000.0,3,1934,1936,1.0,consistent
iia,philippines,"tangerines, mandarins, clementines, satsumas",tonnes,1934-1938,iia_1939_45,2400.0,2366.6667,3,1934,1936,1.014085,consistent
iia,south africa,"tangerines, mandarins, clementines, satsumas",tonnes,1934-1938,iia_1939_45,400.0,375.0,4,1934,1937,1.066667,consistent
iia,azerbaijan,tea,ha,1934-1938,iia_1939_45,40000.0,40200.0,5,1934,1938,0.995025,consistent
iia,azerbaijan,tea,tonnes,1934-1938,iia_1939_45,5059.0,5059.0,5,1934,1938,1.0,consistent
iia,"china, mainland",tea,tonnes,1934-1938,iia_1939_45,40951.0,40951.0,5,1934,1938,1.0,consistent
iia,"china, taiwan province of",tea,ha,1934-1938,iia_1939_45,42000.0,41500.0,4,1934,1937,1.012048,consistent
iia,indonesia,tea,ha,1934-1938,iia_1939_45,201000.0,138500.0,4,1934,1937,1.451264,consistent
iia,iran,tea,ha,1934-1938,iia_1939_45,3000.0,3000.0,3,1934,1936,1.0,consistent
iia,iran,tea,tonnes,1934-1938,iia_1939_45,954.0,963.3333,3,1934,1936,0.990311,consistent
iia,japan,tea,ha,1934-1938,iia_1939_45,39000.0,39400.0,5,1934,1938,0.989848,consistent
iia,kenya,tea,ha,1934-1938,iia_1939_45,5000.0,5000.0,4,1934,1937,1.0,consistent
iia,malawi,tea,ha,1934-1938,iia_1939_45,7000.0,6500.0,4,1934,1937,1.076923,consistent
iia,malaysia,tea,ha,1934-1938,iia_1939_45,2000.0,1250.0,4,1934,1937,1.6,consistent
iia,malaysia,tea,tonnes,1934-1938,iia_1939_45,503.0,453.25,4,1935,1938,1.109763,consistent
iia,mauritius,tea,tonnes,1934-1938,iia_1939_45,35.0,31.5,4,1934,1937,1.111111,consistent
iia,myanmar,tea,ha,1934-1938,iia_1939_45,22000.0,22000.0,4,1934,1937,1.0,consistent
iia,south africa,tea,ha,1934-1938,iia_1939_45,1000.0,1000.0,4,1934,1937,1.0,consistent
iia,south africa,tea,tonnes,1934-1938,iia_1939_45,374.0,369.5,4,1934,1937,1.012179,consistent
iia,sri lanka,tea,ha,1934-1938,iia_1939_45,226000.0,225400.0,5,1934,1938,1.002662,consistent
iia,viet nam,tea,ha,1934-1938,iia_1939_45,5000.0,4250.0,4,1934,1937,1.176471,consistent
iia,viet nam,tea,tonnes,1934-1938,iia_1939_45,1611.0,1756.6667,3,1935,1937,0.917078,consistent
iia,algeria,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,23000.0,23000.0,5,1934,1938,1.0,consistent
iia,angola,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,4000.0,3750.0,4,1934,1937,1.066667,consistent
iia,angola,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,237100.0,227625.0,4,1934,1937,1.041625,consistent
iia,australia,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,4000.0,4000.0,4,1934,1937,1.0,consistent
iia,australia,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,215700.0,225075.0,4,1934,1937,0.958347,consistent
iia,benin,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,5200.0,4000.0,4,1934,1937,1.3,consistent
iia,burundi,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,34800.0,42666.6667,3,1934,1936,0.815625,consistent
iia,"china, mainland","tobacco, unmanufactured",ha,1934-1938,iia_1939_45,566000.0,540333.3333,3,1934,1936,1.047502,consistent
iia,"china, taiwan province of","tobacco, unmanufactured",ha,1934-1938,iia_1939_45,1000.0,1000.0,3,1934,1937,1.0,consistent
iia,"china, taiwan province of","tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,225300.0,225250.0,4,1934,1937,1.000222,consistent
iia,congo,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,7000.0,7000.0,4,1934,1937,1.0,consistent
iia,cyprus,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,1000.0,666.6667,3,1934,1937,1.5,consistent
iia,cyprus,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,23600.0,23600.0,5,1934,1938,1.0,consistent
iia,czech republic,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,10000.0,9800.0,5,1934,1938,1.020408,consistent
iia,czech republic,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,41410600.0,1410550.0,4,1934,1937,29.357768,unexplained_period_higher
iia,eritrea,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,2600.0,2700.0,4,1934,1937,0.962963,consistent
iia,eswatini,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,13700.0,11100.0,4,1934,1937,1.234234,consistent
iia,guinea,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,3000.0,3000.0,4,1934,1937,1.0,consistent
iia,guinea,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,20700.0,23800.0,4,1934,1937,0.869748,consistent
iia,indonesia,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,41000.0,39000.0,4,1934,1937,1.051282,consistent
iia,iran,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,12000.0,12000.0,4,1934,1937,1.0,consistent
iia,israel,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,3000.0,3250.0,4,1934,1937,0.923077,consistent
iia,israel,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,138600.0,143800.0,4,1934,1937,0.963839,consistent
iia,japan,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,35000.0,35200.0,5,1934,1938,0.994318,consistent
iia,jordan,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,4000.0,4000.0,5,1934,1938,1.0,consistent
iia,libya,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,75000.0,74333.3333,3,1935,1937,1.008969,consistent
iia,madagascar,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,7000.0,8500.0,4,1934,1937,0.823529,consistent
iia,malawi,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,3000.0,2750.0,4,1934,1937,1.090909,consistent
iia,malaysia,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,16000.0,15375.0,4,1934,1937,1.04065,consistent
iia,mali,"tobacco, unmanufactured",ha,1934-1938,iia_1939_45,2000.0,2000.0,4,1934,1937,1.0,consistent
iia,mali,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,139000.0,143750.0,4,1934,1937,0.966957,consistent
iia,mauritania,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,1600.0,1975.0,4,1934,1937,0.810127,consistent
iia,mauritius,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,30200.0,35800.0,3,1934,1936,0.843575,consistent
iia,morocco,"tobacco, unmanufactured",tonnes,1934-1938,iia_1939_45,34700.0,34700.0,4,1934,1937,1.0,consistent
